,Datetime1,DAYTON_MW,Datetime
1315,22,14.15,2022-02-27 19:00:00
1316,23,14.2,2022-02-27 20:00:00
1317,00,17.0,2022-02-27 21:00:00
1318,01,24.433,2022-02-27 22:00:00
1319,02,24.7,2022-02-27 23:00:00
1320,03,23.967,2022-02-28 00:00:00
1321,04,23.267,2022-02-28 01:00:00
1322,05,22.6,2022-02-28 02:00:00
1323,06,21.367,2022-02-28 03:00:00
1324,07,20.8,2022-02-28 04:00:00
1325,08,20.8,2022-02-28 05:00:00
1326,09,21.133,2022-02-28 06:00:00
1327,10,22.2,2022-02-28 07:00:00
1328,11,23.6,2022-02-28 08:00:00
1329,12,25.0,2022-02-28 09:00:00
1330,13,26.3,2022-02-28 10:00:00
1331,14,27.65,2022-02-28 11:00:00
1332,15,29.367,2022-02-28 12:00:00
1333,16,18.7,2022-02-28 13:00:00
1334,17,11.825,2022-02-28 14:00:00
1335,18,10.467,2022-02-28 15:00:00
1336,19,9.333,2022-02-28 16:00:00
1337,20,15.267,2022-02-28 17:00:00
1338,21,12.167,2022-02-28 18:00:00
1339,22,12.333,2022-02-28 19:00:00
1340,23,13.333,2022-02-28 20:00:00
1341,00,26.367,2022-02-28 21:00:00
1342,01,26.98,2022-02-28 22:00:00
1343,02,26.0,2022-02-28 23:00:00
1344,03,24.867,2022-03-01 00:00:00
1345,04,23.9,2022-03-01 01:00:00
1346,05,23.167,2022-03-01 02:00:00
1347,06,22.5,2022-03-01 03:00:00
1348,07,22.033,2022-03-01 04:00:00
1349,08,21.933,2022-03-01 05:00:00
1350,09,22.35,2022-03-01 06:00:00
1351,10,23.25,2022-03-01 07:00:00
1352,11,24.933,2022-03-01 08:00:00
1353,12,26.7,2022-03-01 09:00:00
1354,13,28.233,2022-03-01 10:00:00
1355,14,29.467,2022-03-01 11:00:00
1356,15,30.7,2022-03-01 12:00:00
1357,16,30.9,2022-03-01 13:00:00
1358,17,30.967,2022-03-01 14:00:00
1359,18,30.6,2022-03-01 15:00:00
1360,19,29.767,2022-03-01 16:00:00
1361,20,28.9,2022-03-01 17:00:00
1362,21,28.033,2022-03-01 18:00:00
1363,22,27.233,2022-03-01 19:00:00
1364,23,26.467,2022-03-01 20:00:00
1365,00,25.8,2022-03-01 21:00:00
1366,01,25.2,2022-03-01 22:00:00
1367,02,24.667,2022-03-01 23:00:00
1368,03,24.3,2022-03-02 00:00:00
1369,04,23.933,2022-03-02 01:00:00
1370,05,23.4,2022-03-02 02:00:00
1371,06,22.667,2022-03-02 03:00:00
1372,07,22.233,2022-03-02 04:00:00
1373,08,15.533,2022-03-02 05:00:00
1374,09,9.5,2022-03-02 06:00:00
1375,10,8.4,2022-03-02 07:00:00
1376,11,8.85,2022-03-02 08:00:00
1377,12,9.5,2022-03-02 09:00:00
1378,13,10.967,2022-03-02 10:00:00
1379,14,12.5,2022-03-02 11:00:00
1380,15,11.967,2022-03-02 12:00:00
1381,16,20.267,2022-03-02 13:00:00
1382,17,28.167,2022-03-02 14:00:00
1383,18,28.567,2022-03-02 15:00:00
1384,19,27.467,2022-03-02 16:00:00
1385,20,26.35,2022-03-02 17:00:00
1386,21,25.2,2022-03-02 18:00:00
1387,22,24.1,2022-03-02 19:00:00
1388,23,23.3,2022-03-02 20:00:00
1389,00,23.167,2022-03-02 21:00:00
1390,01,23.133,2022-03-02 22:00:00
1391,02,22.9,2022-03-02 23:00:00
1392,03,22.65,2022-03-03 00:00:00
1393,04,22.4,2022-03-03 01:00:00
1394,05,22.1,2022-03-03 02:00:00
1395,06,21.767,2022-03-03 03:00:00
1396,07,21.433,2022-03-03 04:00:00
1397,08,21.4,2022-03-03 05:00:00
1398,09,21.533,2022-03-03 06:00:00
1399,10,22.333,2022-03-03 07:00:00
1400,11,23.6,2022-03-03 08:00:00
1401,12,25.1,2022-03-03 09:00:00
1402,13,26.7,2022-03-03 10:00:00
1403,14,28.167,2022-03-03 11:00:00
1404,15,29.2,2022-03-03 12:00:00
1405,16,29.833,2022-03-03 13:00:00
1406,17,29.667,2022-03-03 14:00:00
1407,18,28.8,2022-03-03 15:00:00
1408,19,27.5,2022-03-03 16:00:00
1409,20,26.4,2022-03-03 17:00:00
1410,21,25.4,2022-03-03 18:00:00
1411,22,24.55,2022-03-03 19:00:00
1412,23,23.833,2022-03-03 20:00:00
1413,00,23.567,2022-03-03 21:00:00
1414,01,23.567,2022-03-03 22:00:00
1415,02,23.433,2022-03-03 23:00:00
1416,03,23.2,2022-03-04 00:00:00
1417,04,22.9,2022-03-04 01:00:00
1418,05,22.6,2022-03-04 02:00:00
1419,06,22.25,2022-03-04 03:00:00
1420,07,21.967,2022-03-04 04:00:00
1421,08,21.467,2022-03-04 05:00:00
1422,09,21.533,2022-03-04 06:00:00
1423,10,22.4,2022-03-04 07:00:00
1424,11,23.633,2022-03-04 08:00:00
1425,12,24.85,2022-03-04 09:00:00
1426,13,26.9,2022-03-04 10:00:00
1427,14,28.367,2022-03-04 11:00:00
1428,15,29.167,2022-03-04 12:00:00
1429,16,29.733,2022-03-04 13:00:00
1430,17,29.5,2022-03-04 14:00:00
1431,18,28.633,2022-03-04 15:00:00
1432,19,27.675,2022-03-04 16:00:00
1433,20,27.0,2022-03-04 17:00:00
1434,21,26.467,2022-03-04 18:00:00
1435,22,25.6,2022-03-04 19:00:00
1436,23,24.867,2022-03-04 20:00:00
1437,00,24.65,2022-03-04 21:00:00
1438,01,24.4,2022-03-04 22:00:00
1439,02,24.1,2022-03-04 23:00:00
1440,03,23.8,2022-03-05 00:00:00
1441,04,23.5,2022-03-05 01:00:00
1442,05,23.1,2022-03-05 02:00:00
1443,06,22.8,2022-03-05 03:00:00
1444,07,18.167,2022-03-05 04:00:00
1445,08,11.667,2022-03-05 05:00:00
1446,09,11.5,2022-03-05 06:00:00
1447,10,8.467,2022-03-05 07:00:00
1448,11,12.35,2022-03-05 08:00:00
1449,12,23.833,2022-03-05 09:00:00
1450,13,25.933,2022-03-05 10:00:00
1451,14,26.733,2022-03-05 11:00:00
1452,15,27.367,2022-03-05 12:00:00
1453,16,28.733,2022-03-05 13:00:00
1454,17,29.367,2022-03-05 14:00:00
1455,18,28.9,2022-03-05 15:00:00
1456,19,28.0,2022-03-05 16:00:00
1457,20,27.1,2022-03-05 17:00:00
1458,21,26.467,2022-03-05 18:00:00
1459,22,25.4,2022-03-05 19:00:00
1460,23,24.6,2022-03-05 20:00:00
1461,00,24.467,2022-03-05 21:00:00
1462,01,24.533,2022-03-05 22:00:00
1463,02,24.45,2022-03-05 23:00:00
1464,03,24.35,2022-03-06 00:00:00
1465,04,24.1,2022-03-06 01:00:00
1466,05,23.8,2022-03-06 02:00:00
1467,06,23.5,2022-03-06 03:00:00
1468,07,18.733,2022-03-06 04:00:00
1469,08,7.95,2022-03-06 05:00:00
1470,09,8.533,2022-03-06 06:00:00
1471,10,9.3,2022-03-06 07:00:00
1472,11,10.067,2022-03-06 08:00:00
1473,12,11.133,2022-03-06 09:00:00
1474,13,11.3,2022-03-06 10:00:00
1475,14,11.6,2022-03-06 11:00:00
1476,15,15.5,2022-03-06 12:00:00
1477,16,11.825,2022-03-06 13:00:00
1478,17,11.15,2022-03-06 14:00:00
1479,18,10.533,2022-03-06 15:00:00
1480,19,9.633,2022-03-06 16:00:00
1481,20,13.9,2022-03-06 17:00:00
1482,21,8.7,2022-03-06 18:00:00
1483,22,8.4,2022-03-06 19:00:00
1484,23,12.167,2022-03-06 20:00:00
1485,00,26.625,2022-03-06 21:00:00
1486,01,28.567,2022-03-06 22:00:00
1487,02,27.667,2022-03-06 23:00:00
1488,03,26.75,2022-03-07 00:00:00
1489,04,26.0,2022-03-07 01:00:00
1490,05,25.2,2022-03-07 02:00:00
1491,06,24.6,2022-03-07 03:00:00
1492,07,24.0,2022-03-07 04:00:00
1493,08,23.133,2022-03-07 05:00:00
1494,09,23.1,2022-03-07 06:00:00
1495,10,23.825,2022-03-07 07:00:00
1496,11,25.1,2022-03-07 08:00:00
1497,12,26.767,2022-03-07 09:00:00
1498,13,28.433,2022-03-07 10:00:00
1499,14,29.833,2022-03-07 11:00:00
1500,15,30.367,2022-03-07 12:00:00
1501,16,31.167,2022-03-07 13:00:00
1502,17,31.067,2022-03-07 14:00:00
1503,18,30.3,2022-03-07 15:00:00
1504,19,29.267,2022-03-07 16:00:00
1505,20,28.2,2022-03-07 17:00:00
1506,21,27.45,2022-03-07 18:00:00
1507,22,26.4,2022-03-07 19:00:00
1508,23,25.467,2022-03-07 20:00:00
1509,00,25.1,2022-03-07 21:00:00
1510,01,24.933,2022-03-07 22:00:00
1511,02,24.7,2022-03-07 23:00:00
1512,03,24.4,2022-03-08 00:00:00
1513,04,24.1,2022-03-08 01:00:00
1514,05,23.767,2022-03-08 02:00:00
1515,06,23.5,2022-03-08 03:00:00
1516,07,23.333,2022-03-08 04:00:00
1517,08,23.3,2022-03-08 05:00:00
1518,09,23.733,2022-03-08 06:00:00
1519,10,24.6,2022-03-08 07:00:00
1520,11,25.733,2022-03-08 08:00:00
1521,12,27.0,2022-03-08 09:00:00
1522,13,28.233,2022-03-08 10:00:00
1523,14,29.6,2022-03-08 11:00:00
1524,15,30.7,2022-03-08 12:00:00
1525,16,26.233,2022-03-08 13:00:00
1526,17,29.467,2022-03-08 14:00:00
1527,18,30.75,2022-03-08 15:00:00
1528,19,30.567,2022-03-08 16:00:00
1529,20,30.0,2022-03-08 17:00:00
1530,21,29.333,2022-03-08 18:00:00
1531,22,28.533,2022-03-08 19:00:00
1532,23,27.8,2022-03-08 20:00:00
1533,00,27.167,2022-03-08 21:00:00
1534,01,26.5,2022-03-08 22:00:00
1535,02,25.9,2022-03-08 23:00:00
1536,03,25.333,2022-03-09 00:00:00
1537,04,24.95,2022-03-09 01:00:00
1538,05,24.633,2022-03-09 02:00:00
1539,06,24.233,2022-03-09 03:00:00
1540,07,23.9,2022-03-09 04:00:00
1541,08,23.633,2022-03-09 05:00:00
1542,09,23.733,2022-03-09 06:00:00
1543,10,24.467,2022-03-09 07:00:00
1544,11,25.567,2022-03-09 08:00:00
1545,12,26.833,2022-03-09 09:00:00
1546,13,28.0,2022-03-09 10:00:00
1547,14,28.9,2022-03-09 11:00:00
1548,15,29.7,2022-03-09 12:00:00
1549,16,30.1,2022-03-09 13:00:00
1550,17,11.7,2022-03-09 14:00:00
1551,18,10.2,2022-03-09 15:00:00
1552,19,9.567,2022-03-09 16:00:00
1553,20,18.4,2022-03-09 17:00:00
1554,21,9.0,2022-03-09 18:00:00
1555,22,8.75,2022-03-09 19:00:00
1556,23,8.367,2022-03-09 20:00:00
1557,00,17.1,2022-03-09 21:00:00
1558,01,26.1,2022-03-09 22:00:00
1559,02,26.9,2022-03-09 23:00:00
1560,03,26.667,2022-03-10 00:00:00
1561,04,26.2,2022-03-10 01:00:00
1562,05,25.633,2022-03-10 02:00:00
1563,06,25.1,2022-03-10 03:00:00
1564,07,11.0,2022-03-10 04:00:00
1565,08,21.9,2022-03-10 05:00:00
1566,09,23.2,2022-03-10 06:00:00
1567,10,23.733,2022-03-10 07:00:00
1568,11,24.567,2022-03-10 08:00:00
1569,12,25.667,2022-03-10 09:00:00
1570,13,26.6,2022-03-10 10:00:00
1571,14,27.167,2022-03-10 11:00:00
1572,15,27.75,2022-03-10 12:00:00
1573,16,28.15,2022-03-10 13:00:00
1574,17,28.233,2022-03-10 14:00:00
1575,18,27.867,2022-03-10 15:00:00
1576,19,27.133,2022-03-10 16:00:00
1577,20,26.667,2022-03-10 17:00:00
1578,21,26.133,2022-03-10 18:00:00
1579,22,25.567,2022-03-10 19:00:00
1580,23,25.2,2022-03-10 20:00:00
1581,00,25.15,2022-03-10 21:00:00
1582,01,25.367,2022-03-10 22:00:00
1583,02,25.425,2022-03-10 23:00:00
1584,03,25.5,2022-03-11 00:00:00
1585,04,25.433,2022-03-11 01:00:00
1586,05,25.267,2022-03-11 02:00:00
1587,06,24.967,2022-03-11 03:00:00
1588,07,24.65,2022-03-11 04:00:00
1589,08,8.7,2022-03-11 05:00:00
1590,09,8.333,2022-03-11 06:00:00
1591,10,8.667,2022-03-11 07:00:00
1592,11,9.267,2022-03-11 08:00:00
1593,12,9.8,2022-03-11 09:00:00
1594,13,10.333,2022-03-11 10:00:00
1595,14,10.35,2022-03-11 11:00:00
1596,15,10.8,2022-03-11 12:00:00
1597,16,14.1,2022-03-11 13:00:00
1598,17,25.4,2022-03-11 14:00:00
1599,18,25.925,2022-03-11 15:00:00
1600,19,25.5,2022-03-11 16:00:00
1601,20,24.933,2022-03-11 17:00:00
1602,21,20.633,2022-03-11 18:00:00
1603,22,8.6,2022-03-11 19:00:00
1604,23,8.767,2022-03-11 20:00:00
1605,00,21.067,2022-03-11 21:00:00
1606,01,25.533,2022-03-11 22:00:00
1607,02,25.7,2022-03-11 23:00:00
1608,03,25.3,2022-03-12 00:00:00
1609,04,24.7,2022-03-12 01:00:00
1610,05,24.333,2022-03-12 02:00:00
1611,06,20.633,2022-03-12 03:00:00
1612,07,8.9,2022-03-12 04:00:00
1613,08,8.3,2022-03-12 05:00:00
1614,09,8.5,2022-03-12 06:00:00
1615,10,8.767,2022-03-12 07:00:00
1616,11,8.967,2022-03-12 08:00:00
1617,12,9.933,2022-03-12 09:00:00
1618,13,10.267,2022-03-12 10:00:00
1619,14,10.333,2022-03-12 11:00:00
1620,15,13.367,2022-03-12 12:00:00
1621,16,10.7,2022-03-12 13:00:00
1622,17,10.5,2022-03-12 14:00:00
1623,18,9.967,2022-03-12 15:00:00
1624,19,9.567,2022-03-12 16:00:00
1625,20,9.2,2022-03-12 17:00:00
1626,21,8.867,2022-03-12 18:00:00
1627,22,8.6,2022-03-12 19:00:00
1628,23,11.8,2022-03-12 20:00:00
1629,00,22.667,2022-03-12 21:00:00
1630,01,26.633,2022-03-12 22:00:00
1631,02,26.2,2022-03-12 23:00:00
1632,03,25.167,2022-03-13 00:00:00
1633,04,24.233,2022-03-13 01:00:00
1634,05,23.5,2022-03-13 02:00:00
1635,06,22.8,2022-03-13 03:00:00
1636,07,21.767,2022-03-13 04:00:00
1637,08,21.533,2022-03-13 05:00:00
1638,09,21.75,2022-03-13 06:00:00
1639,10,22.425,2022-03-13 07:00:00
1640,11,23.767,2022-03-13 08:00:00
1641,12,24.85,2022-03-13 09:00:00
1642,13,26.067,2022-03-13 10:00:00
1643,14,27.433,2022-03-13 11:00:00
1644,15,28.0,2022-03-13 12:00:00
1645,16,28.467,2022-03-13 13:00:00
1646,17,28.2,2022-03-13 14:00:00
1647,18,27.667,2022-03-13 15:00:00
1648,19,26.833,2022-03-13 16:00:00
1649,20,26.25,2022-03-13 17:00:00
1650,21,25.9,2022-03-13 18:00:00
1651,22,25.2,2022-03-13 19:00:00
1652,23,24.6,2022-03-13 20:00:00
1653,00,24.333,2022-03-13 21:00:00
1654,01,24.233,2022-03-13 22:00:00
1655,02,24.067,2022-03-13 23:00:00
1656,03,23.825,2022-03-14 00:00:00
1657,04,23.5,2022-03-14 01:00:00
1658,05,23.267,2022-03-14 02:00:00
1659,06,23.0,2022-03-14 03:00:00
1660,07,22.65,2022-03-14 04:00:00
1661,08,22.5,2022-03-14 05:00:00
1662,09,22.767,2022-03-14 06:00:00
1663,10,23.567,2022-03-14 07:00:00
1664,11,24.8,2022-03-14 08:00:00
1665,12,26.3,2022-03-14 09:00:00
1666,13,27.8,2022-03-14 10:00:00
1667,14,18.3,2022-03-14 11:00:00
1668,15,23.75,2022-03-14 12:00:00
1669,16,11.567,2022-03-14 13:00:00
1670,17,10.633,2022-03-14 14:00:00
1671,18,24.8,2022-03-14 15:00:00
1672,19,26.1,2022-03-14 16:00:00
1673,20,25.767,2022-03-14 17:00:00
1674,21,24.35,2022-03-14 18:00:00
1675,22,22.933,2022-03-14 19:00:00
1676,23,22.367,2022-03-14 20:00:00
1677,00,22.3,2022-03-14 21:00:00
1678,01,22.3,2022-03-14 22:00:00
1679,02,22.3,2022-03-14 23:00:00
1680,03,22.167,2022-03-15 00:00:00
1681,04,21.967,2022-03-15 01:00:00
1682,05,21.7,2022-03-15 02:00:00
1683,06,21.4,2022-03-15 03:00:00
1684,07,21.2,2022-03-15 04:00:00
1685,08,21.267,2022-03-15 05:00:00
1686,09,21.9,2022-03-15 06:00:00
1687,10,22.85,2022-03-15 07:00:00
1688,11,24.2,2022-03-15 08:00:00
1689,12,25.95,2022-03-15 09:00:00
1690,13,26.667,2022-03-15 10:00:00
1691,14,27.867,2022-03-15 11:00:00
1692,15,29.05,2022-03-15 12:00:00
1693,16,29.933,2022-03-15 13:00:00
1694,17,31.067,2022-03-15 14:00:00
1695,18,30.8,2022-03-15 15:00:00
1696,19,30.033,2022-03-15 16:00:00
1697,20,29.167,2022-03-15 17:00:00
1698,21,28.3,2022-03-15 18:00:00
1699,22,27.467,2022-03-15 19:00:00
1700,23,26.675,2022-03-15 20:00:00
1701,00,26.05,2022-03-15 21:00:00
1702,01,25.433,2022-03-15 22:00:00
1703,02,24.8,2022-03-15 23:00:00
1704,03,24.2,2022-03-16 00:00:00
1705,04,23.7,2022-03-16 01:00:00
1706,05,23.2,2022-03-16 02:00:00
1707,06,22.7,2022-03-16 03:00:00
1708,07,22.167,2022-03-16 04:00:00
1709,08,22.233,2022-03-16 05:00:00
1710,09,22.45,2022-03-16 06:00:00
1711,10,23.133,2022-03-16 07:00:00
1712,11,24.3,2022-03-16 08:00:00
1713,12,25.733,2022-03-16 09:00:00
1714,13,27.333,2022-03-16 10:00:00
1715,14,28.733,2022-03-16 11:00:00
1716,15,29.533,2022-03-16 12:00:00
1717,16,30.35,2022-03-16 13:00:00
1718,17,30.367,2022-03-16 14:00:00
1719,18,30.0,2022-03-16 15:00:00
1720,19,25.675,2022-03-16 16:00:00
1721,20,26.35,2022-03-16 17:00:00
1722,21,26.067,2022-03-16 18:00:00
1723,22,25.5,2022-03-16 19:00:00
1724,23,24.9,2022-03-16 20:00:00
1725,00,24.5,2022-03-16 21:00:00
1726,01,24.267,2022-03-16 22:00:00
1727,02,23.9,2022-03-16 23:00:00
1728,03,23.5,2022-03-17 00:00:00
1729,04,23.1,2022-03-17 01:00:00
1730,05,22.75,2022-03-17 02:00:00
1731,06,22.433,2022-03-17 03:00:00
1732,07,22.1,2022-03-17 04:00:00
1733,08,12.5,2022-03-17 05:00:00
1734,09,7.967,2022-03-17 06:00:00
1735,10,9.2,2022-03-17 07:00:00
1736,11,10.6,2022-03-17 08:00:00
1737,12,12.267,2022-03-17 09:00:00
1738,13,12.7,2022-03-17 10:00:00
1739,14,12.85,2022-03-17 11:00:00
1740,15,12.867,2022-03-17 12:00:00
1741,16,20.933,2022-03-17 13:00:00
1742,17,29.933,2022-03-17 14:00:00
1743,18,30.867,2022-03-17 15:00:00
1744,19,30.4,2022-03-17 16:00:00
1745,20,29.433,2022-03-17 17:00:00
1746,21,28.4,2022-03-17 18:00:00
1747,22,27.433,2022-03-17 19:00:00
1748,23,26.667,2022-03-17 20:00:00
1749,00,26.233,2022-03-17 21:00:00
1750,01,25.95,2022-03-17 22:00:00
1751,02,25.7,2022-03-17 23:00:00
1752,03,25.333,2022-03-18 00:00:00
1753,04,25.0,2022-03-18 01:00:00
1754,05,24.7,2022-03-18 02:00:00
1755,06,24.367,2022-03-18 03:00:00
1756,07,23.967,2022-03-18 04:00:00
1757,08,23.7,2022-03-18 05:00:00
1758,09,24.033,2022-03-18 06:00:00
1759,10,25.267,2022-03-18 07:00:00
1760,11,27.0,2022-03-18 08:00:00
1761,12,28.967,2022-03-18 09:00:00
1762,13,30.85,2022-03-18 10:00:00
1763,14,31.667,2022-03-18 11:00:00
1764,15,31.933,2022-03-18 12:00:00
1765,16,32.233,2022-03-18 13:00:00
1766,17,32.467,2022-03-18 14:00:00
1767,18,31.9,2022-03-18 15:00:00
1768,19,31.0,2022-03-18 16:00:00
1769,20,29.95,2022-03-18 17:00:00
1770,21,28.833,2022-03-18 18:00:00
1771,22,27.9,2022-03-18 19:00:00
1772,23,27.033,2022-03-18 20:00:00
1773,00,26.7,2022-03-18 21:00:00
1774,01,26.567,2022-03-18 22:00:00
1775,02,26.3,2022-03-18 23:00:00
1776,03,26.0,2022-03-19 00:00:00
1777,04,25.75,2022-03-19 01:00:00
1778,05,25.5,2022-03-19 02:00:00
1779,06,25.2,2022-03-19 03:00:00
1780,07,17.1,2022-03-19 04:00:00
1781,08,19.6,2022-03-19 05:00:00
1782,09,22.867,2022-03-19 06:00:00
1783,10,24.333,2022-03-19 07:00:00
1784,11,26.333,2022-03-19 08:00:00
1785,12,30.333,2022-03-19 09:00:00
1786,13,16.867,2022-03-19 10:00:00
1787,14,16.0,2022-03-19 11:00:00
1788,15,16.133,2022-03-19 12:00:00
1789,16,21.45,2022-03-19 13:00:00
1790,17,32.1,2022-03-19 14:00:00
1791,18,33.467,2022-03-19 15:00:00
1792,19,32.8,2022-03-19 16:00:00
1793,20,31.533,2022-03-19 17:00:00
1794,21,30.3,2022-03-19 18:00:00
1795,22,29.233,2022-03-19 19:00:00
1796,23,28.333,2022-03-19 20:00:00
1797,00,28.05,2022-03-19 21:00:00
1798,01,27.833,2022-03-19 22:00:00
1799,02,27.6,2022-03-19 23:00:00
1800,03,27.267,2022-03-20 00:00:00
1801,04,26.933,2022-03-20 01:00:00
1802,05,26.6,2022-03-20 02:00:00
1803,06,26.3,2022-03-20 03:00:00
1804,07,14.333,2022-03-20 04:00:00
1805,08,9.033,2022-03-20 05:00:00
1806,09,9.6,2022-03-20 06:00:00
1807,10,10.767,2022-03-20 07:00:00
1808,11,11.5,2022-03-20 08:00:00
1809,12,12.467,2022-03-20 09:00:00
1810,13,13.567,2022-03-20 10:00:00
1811,14,13.833,2022-03-20 11:00:00
1812,15,14.3,2022-03-20 12:00:00
1813,16,24.833,2022-03-20 13:00:00
1814,17,32.933,2022-03-20 14:00:00
1815,18,33.9,2022-03-20 15:00:00
1816,19,33.5,2022-03-20 16:00:00
1817,20,32.4,2022-03-20 17:00:00
1818,21,31.033,2022-03-20 18:00:00
1819,22,30.0,2022-03-20 19:00:00
1820,23,29.033,2022-03-20 20:00:00
1821,00,28.7,2022-03-20 21:00:00
1822,01,28.5,2022-03-20 22:00:00
1823,02,28.3,2022-03-20 23:00:00
1824,03,28.0,2022-03-21 00:00:00
1825,04,27.667,2022-03-21 01:00:00
1826,05,27.267,2022-03-21 02:00:00
1827,06,26.867,2022-03-21 03:00:00
1828,07,26.6,2022-03-21 04:00:00
1829,08,26.025,2022-03-21 05:00:00
1830,09,26.2,2022-03-21 06:00:00
1831,10,27.033,2022-03-21 07:00:00
1832,11,28.5,2022-03-21 08:00:00
1833,12,30.6,2022-03-21 09:00:00
1834,13,32.233,2022-03-21 10:00:00
1835,14,33.4,2022-03-21 11:00:00
1836,15,34.267,2022-03-21 12:00:00
1837,16,34.65,2022-03-21 13:00:00
1838,17,34.567,2022-03-21 14:00:00
1839,18,33.767,2022-03-21 15:00:00
1840,19,32.5,2022-03-21 16:00:00
1841,20,31.7,2022-03-21 17:00:00
1842,21,30.8,2022-03-21 18:00:00
1843,22,29.733,2022-03-21 19:00:00
1844,23,28.95,2022-03-21 20:00:00
1845,00,28.633,2022-03-21 21:00:00
1846,01,28.4,2022-03-21 22:00:00
1847,02,28.167,2022-03-21 23:00:00
1848,03,27.833,2022-03-22 00:00:00
1849,04,27.533,2022-03-22 01:00:00
1850,05,27.25,2022-03-22 02:00:00
1851,06,27.0,2022-03-22 03:00:00
1852,07,26.733,2022-03-22 04:00:00
1853,08,26.633,2022-03-22 05:00:00
1854,09,27.067,2022-03-22 06:00:00
1855,10,27.85,2022-03-22 07:00:00
1856,11,29.2,2022-03-22 08:00:00
1857,12,31.2,2022-03-22 09:00:00
1858,13,32.3,2022-03-22 10:00:00
1859,14,27.567,2022-03-22 11:00:00
1860,15,15.533,2022-03-22 12:00:00
1861,16,26.533,2022-03-22 13:00:00
1862,17,34.833,2022-03-22 14:00:00
1863,18,35.467,2022-03-22 15:00:00
1864,19,35.033,2022-03-22 16:00:00
1865,20,34.1,2022-03-22 17:00:00
1866,21,33.35,2022-03-22 18:00:00
1867,22,32.6,2022-03-22 19:00:00
1868,23,31.8,2022-03-22 20:00:00
1869,00,31.067,2022-03-22 21:00:00
1870,01,30.3,2022-03-22 22:00:00
1871,02,29.6,2022-03-22 23:00:00
1872,03,29.0,2022-03-23 00:00:00
1873,04,28.433,2022-03-23 01:00:00
1874,05,28.05,2022-03-23 02:00:00
1875,06,27.7,2022-03-23 03:00:00
1876,07,27.3,2022-03-23 04:00:00
1877,08,26.9,2022-03-23 05:00:00
1878,09,26.5,2022-03-23 06:00:00
1879,10,26.95,2022-03-23 07:00:00
1880,11,27.867,2022-03-23 08:00:00
1881,12,28.733,2022-03-23 09:00:00
1882,13,29.333,2022-03-23 10:00:00
1883,14,30.033,2022-03-23 11:00:00
1884,15,30.9,2022-03-23 12:00:00
1885,16,31.667,2022-03-23 13:00:00
1886,17,31.25,2022-03-23 14:00:00
1887,18,30.8,2022-03-23 15:00:00
1888,19,30.1,2022-03-23 16:00:00
1889,20,29.367,2022-03-23 17:00:00
1890,21,28.8,2022-03-23 18:00:00
1891,22,27.8,2022-03-23 19:00:00
1892,23,27.033,2022-03-23 20:00:00
1893,00,26.867,2022-03-23 21:00:00
1894,01,26.733,2022-03-23 22:00:00
1895,02,26.6,2022-03-23 23:00:00
1896,03,26.467,2022-03-24 00:00:00
1897,04,26.367,2022-03-24 01:00:00
1898,05,26.2,2022-03-24 02:00:00
1899,06,26.0,2022-03-24 03:00:00
1900,07,25.967,2022-03-24 04:00:00
1901,08,20.7,2022-03-24 05:00:00
1902,09,9.633,2022-03-24 06:00:00
1903,10,10.4,2022-03-24 07:00:00
1904,11,11.95,2022-03-24 08:00:00
1905,12,15.533,2022-03-24 09:00:00
1906,13,11.933,2022-03-24 10:00:00
1907,14,12.3,2022-03-24 11:00:00
1908,15,14.233,2022-03-24 12:00:00
1909,16,11.8,2022-03-24 13:00:00
1910,17,20.5,2022-03-24 14:00:00
1911,18,27.1,2022-03-24 15:00:00
1912,19,27.433,2022-03-24 16:00:00
1913,20,27.6,2022-03-24 17:00:00
1914,21,27.65,2022-03-24 18:00:00
1915,22,27.2,2022-03-24 19:00:00
1916,23,26.7,2022-03-24 20:00:00
1917,00,26.667,2022-03-24 21:00:00
1918,01,26.767,2022-03-24 22:00:00
1919,02,26.8,2022-03-24 23:00:00
1920,03,26.8,2022-03-25 00:00:00
1921,04,26.7,2022-03-25 01:00:00
1922,05,26.633,2022-03-25 02:00:00
1923,06,26.5,2022-03-25 03:00:00
1924,07,26.6,2022-03-25 04:00:00
1925,08,26.4,2022-03-25 05:00:00
1926,09,26.2,2022-03-25 06:00:00
1927,10,26.5,2022-03-25 07:00:00
1928,11,27.933,2022-03-25 08:00:00
1929,12,31.2,2022-03-25 09:00:00
1930,15,33.55,2022-03-25 10:00:00
1931,16,34.5,2022-03-25 11:00:00
1932,17,34.0,2022-03-25 12:00:00
1933,18,33.0,2022-03-25 13:00:00
1934,19,32.0,2022-03-25 14:00:00
1935,20,31.1,2022-03-25 15:00:00
1936,21,30.1,2022-03-25 16:00:00
1937,22,29.1,2022-03-25 17:00:00
1938,23,28.267,2022-03-25 18:00:00
1939,00,28.1,2022-03-25 19:00:00
1940,01,28.033,2022-03-25 20:00:00
1941,02,27.933,2022-03-25 21:00:00
1942,03,27.8,2022-03-25 22:00:00
1943,04,27.667,2022-03-25 23:00:00
1944,05,27.533,2022-03-26 00:00:00
1945,06,27.333,2022-03-26 01:00:00
1946,07,27.25,2022-03-26 02:00:00
1947,08,26.833,2022-03-26 03:00:00
1948,09,26.633,2022-03-26 04:00:00
1949,10,27.1,2022-03-26 05:00:00
